生徒ID,保護者ID,契約ID,契約ID_存在,請求ID,請求ID_存在,金額,開始日,顧客表記用請求名
220494,8220493,,×,,×,5800,2025/03/01,【授業料_2月分】アン進学ジム【小学部】 アン進学ジム【小学部】_小６_中学準備講座 フリー 月謝
217173,8217172,,×,,×,720,2025/03/01,アンまなびワールド 延長・前延長（15分につき）(1月分ビフォー)
207033,8202606,,×,,×,1440,2025/03/01,【追加_冬期月分_まなびワールド】《前延長/（1H 480円×3日分》※詳細1は備考へ
211771,8211770,,×,,×,6000,2025/03/01,アン算国クラブ 春期講習費（４コマ）
206367,8206366,,×,,×,6000,2025/03/01,アン算国クラブ 春期講習費（４コマ）
207033,8202606,,×,,×,3666,2025/03/01,【追加_まなぶびワールド_冬期講習】《冬期お預かり分_週3回》
220422,8220418,,×,,×,5000,2025/03/01,アン将棋クラブ 入会金
220416,8214796,,×,,×,10000,2025/03/01,アンプログラミングクラブ 入会金
219632,8219631,,×,,×,2380,2025/03/01,須田塾 中学生選抜コース バス協力金(月額)
220440,8220436,,×,,×,4800,2025/03/01,【2月分】【星煌学院】アンプログラミングクラブ 241MPRO_【星煌学院】マイクラコース 週1コマ 月謝
220908,8220906,,×,,×,10000,2025/03/01,【星煌学院】アンプログラミングクラブ 入会金
220416,8214796,,×,,×,1000,2025/03/01,【2月分】アンプログラミングクラブ 月会費(月額)
220554,8220553,,×,,×,10000,2025/03/01,【入会金】アンプログラミングクラブ 入会金
220439,8220437,,×,,×,500,2025/03/01,【2月分】【星煌学院】アンプログラミングクラブ 設備費(月額）
220677,8220676,,×,,×,500,2025/03/01,【2月分】須田塾 小学生学力向上コース 設備費(月額）
215968,8215967,,×,,×,30000,2025/03/01,アン進学ジム公立入試直前講習費
220531,8220528,,×,,×,3980,2025/03/01,【2月分】アンさんこくキッズ 241MANS_レギュラークラス 週1コマ 月謝
211223,8211077,,×,,×,3980,2025/03/01,【2月分】アンさんこくキッズ 241MANS_レギュラークラス 週1コマ 月謝
211221,8211220,,×,,×,360,2025/03/01,アンまなびワールド 延長・前延長（15分につき）(1月分ビフォー)
13084,8110195,,×,,×,26000,2025/03/01,直前講習費
201584,8111401,,×,,×,960,2025/03/01,【追加_1月分_まなびワールド】《後延長分120円×8》※詳細2は備考へ
220530,8220528,,×,,×,700,2025/03/01,【2月分】アンさんこくキッズ 月会費(月額)
204784,8204783,,×,,×,1400,2025/03/01,"【追加_夏期講習_まなびワールド】夏休み単科授業購入《（通常授業週3コマ）１日追加 1,400円×1日》※詳細1は備考へ"
14562,8111264,,×,,×,6000,2025/03/01,アン算国クラブ 春期講習費（４コマ）
214797,8214796,,×,,×,4800,2025/03/01,【2月分】アンプログラミングクラブ 241MPRO_マイクラコース 週1コマ 月謝
208845,8208844,,×,,×,6000,2025/03/01,アン算国クラブ 春期講習費（４コマ）
15011,8109788,,×,,×,16000,2025/03/01,アン進学ジム 春期講習費
200278,8200275,,×,,×,1000,2025/03/01,【2月分】アンプログラミングクラブ 月会費(月額)
220573,8214949,,×,,×,700,2025/03/01,【2月分】アンさんこくキッズ 月会費(月額)
220278,8220268,,×,,×,4000,2025/03/01,アン進学ジム 中1 ALLフリー 3学期テスト対策費
13867,8110757,,×,,×,700,2025/03/01,【2月分】アン将棋クラブ 月会費(月額)
204749,8204748,,×,,×,400,2025/03/01,アンまなびワールド(1月分昼食代)
220554,8220553,,×,,×,1000,2025/03/01,【教材代_2月分】アンまなびワールド 教材代
220310,8220309,,×,,×,1200,2025/03/01,【2月分】アン進学ジム【小学部】 月会費(月額)
220677,8220676,,×,,×,1200,2025/03/01,【2月分】須田塾 小学生学力向上コース 月会費(月額)
207643,8207642,,×,,×,700,2025/03/01,【2月分】アンさんこくキッズ 月会費(月額)
14741,8111401,,×,,×,240,2025/03/01,【追加_1月分_まなびワールド】《後延長分120円×2》※詳細2は備考へ
201581,8201580,,×,,×,5000,2025/03/01,【2月分 差額】アンまなびワールド 241MMWD_送迎付き学童 千種本部校 週4回 月謝
220554,8220553,,×,,×,5000,2025/03/01,【入会金】アン進学ジム【小学部】 入会金
220677,8220676,,×,,×,7800,2025/03/01,【2月分】須田塾 小学生学力向上コース 241須田塾 小学生学力向上コース_小4 週2コマ 月謝
14069,8109390,,×,,×,240,2025/03/01,【追加_1月分_アンまなびワールド】《後延長分120円×2》※詳細1は備考へ
13867,8110757,,×,,×,10000,2025/03/01,アンまなびワールド 入会金
217801,8217723,,×,,×,2380,2025/03/01,須田塾 中学生選抜コース バス協力金(月額)
220332,8220331,,×,,×,2400,2025/03/01,【星煌学院】アンさんこくキッズ教材費【2教科】4か月一括
220439,8220437,,×,,×,10000,2025/03/01,【星煌学院】アンプログラミングクラブ 入会金
220756,8220755,,×,,×,700,2025/03/01,【2月分】アンさんこくキッズ 月会費(月額)
220439,8220437,,×,,×,4800,2025/03/01,【2月分】【星煌学院】アンプログラミングクラブ 241MPRO_【星煌学院】マイクラコース 週1コマ 月謝
211817,8211815,,×,,×,16000,2025/03/01,アン進学ジム 春期講習費
16297,8112566,,×,,×,10000,2025/03/01,アンプログラミングクラブ 入会金
207159,8207157,,×,,×,2980,2025/03/01,【相殺_2月分】【月謝_塾＆アン同時受講割引】アンイングリッシュクラブ Purple_リレー 週1コマ 月謝（アン進学ジム1Day&2Days生 5980円→3000円）
204838,8111215,,×,,×,6000,2025/03/01,アン算国クラブ 春期講習費（４コマ）
212648,8212647,,×,,×,480,2025/03/01,【追加_冬期月分_まなびワールド】《前延長/（1H 480円×1日分》※詳細1は備考へ
216684,8216683,,×,,×,6000,2025/03/01,アン算国クラブ 春期講習費（４コマ）
220332,8220331,,×,,×,700,2025/03/01,【2月分】【星煌学院】アンさんこくキッズ 月会費(月額)
220494,8220493,,×,,×,1200,2025/03/01,【月会費_1月分】アン進学ジム中学準備講座 月会費1月分
207169,8200397,,×,,×,10000,2025/03/01,アンプログラミングクラブ 入会金
206642,8206640,,×,,×,1200,2025/03/01,【月会費_１月分】アン進学ジム【中学部】中学準備講座 月会費（１月分）
220440,8220436,,×,,×,500,2025/03/01,【2月分】【星煌学院】アンプログラミングクラブ 設備費(月額）
220818,8220817,,×,,×,5000,2025/03/01,アン進学ジム【小学部】 入会金
220440,8220436,,×,,×,1000,2025/03/01,【2月分】【星煌学院】アンプログラミングクラブ 月会費(月額)
220554,8220553,,×,,×,9800,2025/03/01,【月謝_2月分】アン進学ジム【小学部】 241MGEL_小学部 小5 週3コマ 月謝
217173,8217172,,×,,×,9000,2025/03/01,【1月分】アンまなびワールド カルチャーパック
220310,8220309,,×,,×,7800,2025/03/01,【2月分】アン進学ジム【小学部】 241MGEL_小学部 小5 週2コマ 月謝
208506,8206969,,×,,×,16000,2025/03/01,アン進学ジム 春期講習費
206642,8206640,,×,,×,500,2025/03/01,【設備費_２月分】アン進学ジム【中学部】中学準備講座 設備費（２月分）
207159,8207157,,×,,×,1000,2025/03/01,【相殺_2月分】【月会費_塾＆アン同時受講割引】アンイングリッシュクラブ 月会費(月額)
207869,8200940,,×,,×,400,2025/03/01,アンまなびワールド (1月分昼食代)
201584,8111401,,×,,×,960,2025/03/01,【追加_冬期月分_まなびワールド】《前延長/（1H 480円×2日分》※詳細1は備考へ
215785,8215784,,×,,×,720,2025/03/01,アンまなびワールド 延長・前延長（15分につき）(1月分ビフォー)
213382,8213381,,×,,×,26000,2025/03/01,直前講習費
217435,8217434,,×,,×,2380,2025/03/01,須田塾 中学生選抜コース バス協力金(月額)
207994,8207993,,×,,×,1080,2025/03/01,アンまなびワールド 延長・前延長（15分につき）(1月分ビフォー)
15266,8111813,,×,,×,10000,2025/03/01,アンプログラミングクラブ 入会金
216489,8216488,,×,,×,5000,2025/03/01,【追加_まなぶびワールド_冬期講習】《冬期お預かり分_週5回》
204079,8204078,,×,,×,360,2025/03/01,アンまなびワールド 延長・前延長（15分につき）(1月分ビフォー)
220279,8220268,,×,,×,480,2025/03/01,アンまなびワールド 延長・前延長（15分につき）(1月分ビフォー)
220488,8220487,,×,,×,69300,2025/03/01,メプレス202503月分授業料
216532,8216516,,×,,×,480,2025/03/01,【追加_冬期月分_まなびワールド】《前延長/（1H 480円×1日分》※詳細1は備考へ
200278,8200275,,×,,×,4113,2025/03/01,アンプログラミングクラブ 241MPRO_マイクラコース月中入会による「月曜日 3コマ」
13192,8110279,,×,,×,30000,2025/03/01,アン進学ジム公立入試直前講習費
220573,8214949,,×,,×,5000,2025/03/01,アンさんこくキッズ 入会金
220554,8220553,,×,,×,1200,2025/03/01,【月会費_2月分】アン進学ジム【小学部】 月会費(月額)
220332,8220331,,×,,×,500,2025/03/01,【2月分】【星煌学院】アンさんこくキッズ 設備費(月額）
215684,8200755,,×,,×,5000,2025/03/01,【2月分 差額】アンまなびワールド 241MMWD_送迎付き学童 千種本部校 週4回 月謝
15266,8111813,,×,,×,1000,2025/03/01,【2月分】アンプログラミングクラブ 月会費(月額)
16349,8112601,,×,,×,26000,2025/03/01,直前講習費
220531,8220528,,×,,×,700,2025/03/01,【2月分】アンさんこくキッズ 月会費(月額)
11241,8104803,,×,,×,16000,2025/03/01,アン進学ジム 春期講習費
207169,8200397,,×,,×,1000,2025/03/01,【2月分】アンプログラミングクラブ 月会費(月額)
206641,8206640,,×,,×,16000,2025/03/01,アン進学ジム 春期講習費
213201,8111813,,×,,×,10000,2025/03/01,アンプログラミングクラブ 入会金
205459,8205458,,×,,×,100,2025/03/01,【追加_まなびワールド】《【1月分】お茶代100円×1個/税込》 ※詳細1は備考へ
217173,8217172,,×,,×,2742,2025/03/01,【月謝_1月分】アンプログラミングクラブ 241MPRO_マイクラコース月中入会による「金曜日 2コマ」
211036,8210700,,×,,×,3000,2025/03/01,【相殺】【月謝_塾＆アン同時受講割引】アン進学ジム【小学部】_小6 月謝(13000円→10000円)(2月分
217173,8217172,,×,,×,4800,2025/03/01,【月謝_2月分】アンプログラミングクラブ 241MPRO_マイクラコース 週1コマ 月謝
220818,8220817,,×,,×,10000,2025/03/01,アン進学ジム【小学部】小5・小6教材代
204837,8111215,,×,,×,9800,2025/03/01,アン進学ジム【中学部】 春期講習費
220756,8220755,,×,,×,500,2025/03/01,【2月分】アンさんこくキッズ 設備費(月額）
207169,8200397,,×,,×,1371,2025/03/01,【月謝_1月分】アンプログラミングクラブ 241MPRO_マイクラコース月中入会による「火曜日 1コマ」
217173,8217172,,×,,×,10000,2025/03/01,アンプログラミングクラブ 入会金
215688,8215638,,×,,×,480,2025/03/01,【追加_冬期月分_まなびワールド】《前延長/（1H 480円×1日分》※詳細1は備考へ
216248,8216247,,×,,×,2380,2025/03/01,須田塾 中学生選抜コース バス協力金(月額)
220554,8220553,,×,,×,9000,2025/03/01,【2月分】アンまなびワールド カルチャーパック
219726,8219725,,×,,×,6000,2025/03/01,アン算国クラブ 春期講習費（４コマ）
14614,8111308,,×,,×,5800,2025/03/01,【月謝_2月分】アン進学ジム【小学部】 アン進学ジム【小学部】_小６_中学準備講座 フリー 月謝
213596,8213564,,×,,×,500,2025/03/01,アン小学生テスト返却手数料
212416,8112776,,×,,×,1000,2025/03/01,"【月謝_社員割引_1月分相殺】アンインターナショナル《1/13欠席分》▲1,000円×1日"
220564,8220563,,×,,×,5000,2025/03/01,アンそろばんクラブ 入会金
220826,8220719,,×,,×,5000,2025/03/01,アンそろばんクラブ 入会金
220254,8220217,,×,,×,0,2025/03/01,★推奨教材★アンGROUPバッグ（初コース無料・同コースで２個目以降は1000円です）
204239,8204220,,×,,×,400,2025/03/01,【お弁当代_1月分】アンインターナショナル《400円×1個》
220621,8220618,,×,,×,5000,2025/03/01,アンそろばんクラブ 入会金
220424,8206914,,×,,×,1000,2025/03/01,【月会費_2月分】アンイングリッシュクラブ 月会費(月額)
211226,8211166,,×,,×,3000,2025/03/01,【月謝_2月分】アンそろばんクラブ 241MSOR_そろばん30分1：5マンツークラス月中入会による「月曜日 3コマ」
220741,8214186,,×,,×,1000,2025/03/01,【2月分】アンイングリッシュクラブ 月会費(月額)
220255,8220217,,×,,×,0,2025/03/01,★推奨教材★アンGROUPバッグ（初コース無料・同コースで２個目以降は1000円です）
215686,8200986,,×,,×,1000,2025/03/01,アンそろばんクラブ教材費 半期払い（4月・10月）※2月スタート
220378,8220377,,×,,×,0,2025/03/01,★推奨教材★アンGROUPバッグ（初コース無料・同コースで２個目以降は1000円です）
211440,8211439,,×,,×,5980,2025/03/01,【2月分】アンイングリッシュクラブ 241_アンWEB 1:6 Yellow 週1コマ 月謝
203132,8203131,,×,,×,1000,2025/03/01,【家族割_調整】鵜沼校閉校による授業料・月会費・設備費無料に伴う調整分
220405,8220404,,×,,×,500,2025/03/01,【設備費_2月分】アンそろばんクラブ 設備費(月額）
220661,8220497,,×,,×,0,2025/03/01,＜当日入会＞そろばん代　初回プレゼント分（個数１を入力）
220630,8220629,,×,,×,1000,2025/03/01,アンそろばんクラブ教材費 半期払い（4月・10月）
220241,8220240,,×,,×,3500,2025/03/01,【2月分】【星煌学院】アンイングリッシュクラブ 241【星煌学院】White_リレー_Strawberry 週1コマ 月謝
217147,8217146,,×,,×,0,2025/03/01,★推奨教材★アンGROUPバッグ（初コース無料・同コースで２個目以降は1000円です）
213444,8213443,,×,,×,700,2025/03/01,【月会費_2月分】アンそろばんクラブ 月会費(月額)
220682,8208879,,×,,×,1000,2025/03/01,アンそろばんクラブ教材費 半期払い（4月・10月）※2月スタート
220580,8220579,,×,,×,1000,2025/03/01,【2月分】アンイングリッシュクラブ 月会費(月額)
212416,8112776,,×,,×,7200,2025/03/01,【お弁当代_1月分】アンインターナショナル《400円×18個》
220410,8220409,,×,,×,0,2025/03/01,★推奨教材★アンGROUPバッグ（初コース無料・同コースで２個目以降は1000円です）
